timestamp,velocidad,carga,vida_util,humedad,corriente,vibracion,defectos,produccion,energia
2026-06-05 16:15:50,995.74,81.27,91.11,69.33,20.44,1.86,2,389,19.48
2026-06-05 16:16:50,1359.21,94.9,40.63,30.69,24.47,5.47,5,472,22.91
2026-06-05 16:17:50,949.11,61.65,99.5,65.1,17.62,0.75,1,364,14.98
2026-06-05 16:18:50,1566.4,70.14,40.92,38.07,21.27,6.17,6,492,18.23
2026-06-05 16:19:50,1503.23,39.57,81.16,43.01,14.79,2.33,3,436,11.42
2026-06-05 16:20:50,1776.62,86.22,78.09,61.51,23.98,2.83,2,611,20.77
2026-06-05 16:21:50,1478.03,44.34,21.14,58.18,15.1,7.63,7,418,11.71
2026-06-05 16:22:50,1152.18,98.14,20.61,49.61,23.98,7.34,7,382,22.55
2026-06-05 16:23:50,1045.95,53.07,87.01,60.45,15.32,2.39,2,332,14.19
2026-06-05 16:24:50,1490.44,84.09,85.88,33.22,22.32,2.54,2,533,19.54
2026-06-05 16:25:50,1502.85,33.83,65.0,45.78,13.32,3.94,3,420,10.91
2026-06-05 16:26:50,1298.59,98.63,23.27,57.43,24.14,6.99,6,456,22.13
2026-06-05 16:27:50,1126.44,45.32,98.0,69.02,14.53,1.3,2,346,12.79
2026-06-05 16:28:50,1139.94,46.81,79.19,62.34,14.37,2.22,3,363,12.25
2026-06-05 16:29:50,946.66,31.81,31.26,68.59,12.17,6.52,5,265,9.66
2026-06-05 16:30:50,1172.38,85.92,82.18,49.42,21.7,2.61,3,405,20.46
2026-06-05 16:31:50,1389.05,70.59,76.42,59.27,20.05,2.47,3,460,18.61
2026-06-05 16:32:50,1793.29,33.11,49.0,42.8,16.02,5.4,4,486,12.63
2026-06-05 16:33:50,1105.45,91.76,75.0,39.84,21.96,2.77,4,413,20.64
2026-06-05 16:34:50,1126.74,89.66,23.01,65.42,22.15,6.87,6,401,20.38
2026-06-05 16:35:50,1261.4,99.68,66.14,43.76,24.31,3.75,4,461,22.21
2026-06-05 16:36:50,1069.76,64.28,26.56,42.52,18.46,7.18,6,340,15.94
2026-06-05 16:37:50,1585.84,84.92,53.36,31.9,23.84,5.14,4,534,21.24
2026-06-05 16:38:50,981.63,93.36,87.85,67.55,22.23,2.26,2,373,20.53
2026-06-05 16:39:50,1505.59,85.33,37.2,44.9,22.61,6.41,7,466,20.02
2026-06-05 16:40:50,1219.69,72.6,21.9,58.23,20.28,7.14,6,395,18.05
2026-06-05 16:41:50,995.06,59.46,29.18,67.4,15.9,6.54,7,277,14.19
2026-06-05 16:42:50,997.12,48.72,41.57,42.13,14.9,5.65,6,307,12.55
2026-06-05 16:43:50,1166.58,70.48,76.63,67.4,20.23,2.9,2,391,17.3
2026-06-05 16:44:50,1474.9,53.23,75.22,39.56,16.88,2.89,2,460,15.32
2026-06-05 16:45:50,1735.37,70.95,58.54,40.17,21.09,4.29,5,544,17.56
2026-06-05 16:46:50,937.54,72.88,98.57,41.69,18.68,1.44,2,368,16.07
2026-06-05 16:47:50,1369.02,67.61,55.71,45.85,20.41,4.58,4,429,18.14
2026-06-05 16:48:50,1016.71,70.84,36.74,65.8,19.05,5.57,6,319,16.65
2026-06-05 16:49:50,1608.35,91.6,28.07,58.5,24.21,7.1,6,526,21.41
2026-06-05 16:50:50,919.79,71.12,21.65,54.33,17.93,6.98,5,316,15.74
2026-06-05 16:51:50,963.98,92.83,79.63,50.05,22.34,3.1,3,363,21.23
2026-06-05 16:52:50,900.27,67.25,51.45,40.52,17.82,4.62,5,305,15.52
2026-06-05 16:53:50,982.58,39.15,43.77,42.78,13.05,5.48,5,275,11.47
2026-06-05 16:54:50,1019.82,73.99,27.2,60.81,19.03,6.47,6,344,16.5
2026-06-05 16:55:50,919.42,86.11,54.88,45.66,21.23,4.14,4,334,20.26
2026-06-05 16:56:50,1178.38,96.02,47.99,48.49,23.79,5.32,5,416,22.94
2026-06-05 16:57:50,1092.1,63.35,58.7,39.09,18.65,4.2,5,333,16.85
2026-06-05 16:58:50,1306.86,96.17,82.41,32.72,25.03,2.51,2,488,22.39
2026-06-05 16:59:50,1750.93,71.61,50.87,55.69,21.09,5.41,4,554,18.47
2026-06-05 17:00:50,1443.94,98.6,95.28,47.42,25.64,0.89,2,523,23.71
2026-06-05 17:01:50,1090.21,74.49,43.4,31.38,20.56,5.04,4,378,18.36
2026-06-05 17:02:50,1671.76,57.83,26.02,47.49,19.51,6.78,7,466,16.34
2026-06-05 17:03:50,1070.83,73.65,35.91,42.15,19.97,6.12,6,350,18.41
2026-06-05 17:04:50,1245.75,65.85,28.5,69.21,19.59,6.52,6,388,16.03
2026-06-05 17:05:50,1511.76,83.35,78.89,69.34,23.16,2.82,3,526,20.62
2026-06-05 17:06:50,1715.92,88.93,24.95,36.29,24.34,7.49,7,542,21.67
2026-06-05 17:07:50,997.62,88.29,97.25,41.68,22.59,1.33,1,419,19.69
2026-06-05 17:08:50,1184.11,35.19,78.01,40.95,13.77,3.25,3,361,10.53
2026-06-05 17:09:50,935.38,91.47,66.87,59.5,21.6,3.85,3,360,20.28
2026-06-05 17:10:50,1694.91,74.52,42.11,52.87,21.34,5.41,4,527,19.28
2026-06-05 17:11:50,1355.18,88.89,84.41,33.65,23.59,2.69,3,468,21.55
2026-06-05 17:12:50,1317.01,76.99,61.09,64.63,22.07,4.16,4,437,19.21
2026-06-05 17:13:50,1098.41,78.48,97.29,62.71,20.43,1.49,1,431,19.35
2026-06-05 17:14:50,1052.44,94.17,69.16,34.69,23.81,3.68,3,405,21.19
2026-06-05 17:15:50,1265.87,81.87,56.47,32.05,21.71,4.06,4,443,18.9
2026-06-05 17:16:50,970.08,76.8,75.42,55.51,20.5,3.44,3,349,18.84
2026-06-05 17:17:50,1515.91,80.27,29.22,39.92,22.36,6.26,5,497,20.13
2026-06-05 17:18:50,1075.51,43.95,50.85,68.18,13.72,5.38,5,296,12.04
2026-06-05 17:19:50,1659.01,44.36,27.64,47.2,16.22,7.04,5,487,13.56
2026-06-05 17:20:50,1029.86,35.47,27.81,49.69,12.72,6.49,5,275,9.99
2026-06-05 17:21:50,1350.73,58.54,57.01,62.61,17.56,4.94,5,423,14.65
2026-06-05 17:22:50,1575.4,86.14,91.25,47.41,24.56,1.38,1,557,22.21
2026-06-05 17:23:50,1624.02,69.2,64.68,53.5,21.46,3.63,3,504,19.02
2026-06-05 17:24:50,1128.92,62.12,80.79,54.49,17.53,2.16,3,378,16.01
2026-06-05 17:25:50,1230.57,63.89,56.26,55.35,18.96,4.45,3,383,16.82
2026-06-05 17:26:50,1161.86,94.98,44.3,65.2,23.33,5.16,5,414,22.47
2026-06-05 17:27:50,1141.95,37.15,53.98,56.34,13.81,4.6,5,306,11.84
2026-06-05 17:28:50,1382.38,42.15,21.46,57.73,14.49,7.66,8,344,11.78
2026-06-05 17:29:50,983.18,63.06,54.52,60.21,17.14,4.66,5,330,15.83
2026-06-05 17:30:50,1202.27,95.02,33.12,46.02,24.41,6.23,6,400,23.1
2026-06-05 17:31:50,1378.06,83.09,31.26,50.02,22.28,6.12,6,448,19.71
2026-06-05 17:32:50,910.1,98.24,98.11,59.47,23.82,0.99,0,399,22.93
2026-06-05 17:33:50,1752.52,54.16,96.54,49.01,17.81,1.07,1,569,15.38
2026-06-05 17:34:50,1646.22,85.02,85.49,57.53,23.62,1.7,2,580,21.28
2026-06-05 17:35:50,1726.71,47.46,34.3,49.01,17.8,5.89,5,490,14.14
2026-06-05 17:36:50,940.16,79.53,48.49,54.47,19.95,5.27,5,322,18.13
2026-06-05 17:37:50,1430.68,68.21,76.11,45.78,20.18,2.57,2,472,17.09
2026-06-05 17:38:50,1224.06,85.36,44.85,41.46,21.31,5.81,6,416,20.35
2026-06-05 17:39:50,1690.32,37.6,24.87,49.76,15.77,7.23,6,460,12.23
2026-06-05 17:40:50,958.69,97.51,63.47,53.9,23.01,4.39,3,360,21.97
2026-06-05 17:41:50,1762.09,39.76,95.46,65.19,16.78,1.16,0,529,12.49
2026-06-05 17:42:50,1622.92,76.46,92.86,68.6,21.28,1.26,1,565,18.36
2026-06-05 17:43:50,1760.29,82.01,55.63,42.47,24.46,4.72,5,566,21.92
2026-06-05 17:44:50,1198.09,70.71,81.04,47.29,19.91,2.94,3,407,18.03
2026-06-05 17:45:50,1373.19,34.73,73.0,69.04,13.39,3.5,3,413,11.3
2026-06-05 17:46:50,1546.04,74.14,34.49,39.85,21.19,6.61,7,463,19.53
2026-06-05 17:47:50,1313.21,75.45,82.95,35.05,20.04,2.06,1,457,17.33
2026-06-05 17:48:50,1408.49,41.66,94.26,31.02,15.78,1.2,2,439,12.12
2026-06-05 17:49:50,926.04,94.18,79.11,53.89,22.25,2.68,2,394,21.19
2026-06-05 17:50:50,1150.1,59.67,53.64,51.18,17.26,4.45,4,383,15.95
2026-06-05 17:51:50,1032.23,40.87,40.95,36.53,12.81,5.45,4,300,11.47
2026-06-05 17:52:50,1678.45,98.64,83.45,63.58,27.32,2.54,3,602,24.59
2026-06-05 17:53:50,1751.72,59.27,61.44,68.85,19.64,4.05,3,563,15.73
2026-06-05 17:54:50,1095.67,90.92,21.82,34.22,22.53,7.11,6,368,20.8
2026-06-05 17:55:50,1600.53,66.62,81.47,49.44,19.63,2.39,2,540,17.93
2026-06-05 17:56:50,1534.68,45.48,84.86,43.66,15.42,2.71,2,488,13.12
2026-06-05 17:57:50,1294.47,57.93,87.35,54.41,17.77,1.88,3,403,14.53
2026-06-05 17:58:50,990.52,55.3,99.46,58.14,15.49,0.93,2,336,13.29
2026-06-05 17:59:50,1611.99,59.17,73.58,38.38,18.21,3.24,4,484,15.76
2026-06-05 18:00:50,1647.64,81.41,91.12,44.4,24.21,1.78,2,557,21.8
2026-06-05 18:01:50,912.48,90.39,53.72,39.45,22.78,5.17,5,327,21.11
2026-06-05 18:02:50,1212.71,90.27,25.3,65.92,23.05,6.62,6,418,20.47
2026-06-05 18:03:50,1750.31,81.98,25.83,60.64,23.33,7.09,6,540,21.28
2026-06-05 18:04:50,1751.87,56.94,48.34,62.43,19.18,5.11,5,517,16.25
2026-06-05 18:05:50,1095.3,85.51,69.34,32.03,22.35,3.29,2,419,20.29
2026-06-05 18:06:50,1688.13,81.08,22.24,32.81,22.39,6.97,6,539,19.73
2026-06-05 18:07:50,1710.64,79.36,60.25,50.03,23.59,4.33,3,574,20.78
2026-06-05 18:08:50,907.81,42.3,69.87,30.12,12.79,3.83,4,286,11.09
2026-06-05 18:09:50,1381.87,61.06,68.16,30.09,18.56,3.48,3,458,16.91
2026-06-05 18:10:50,1742.6,98.4,86.02,48.27,27.49,2.07,2,606,25.07
2026-06-05 18:11:50,1455.27,43.52,39.37,57.78,15.57,5.8,5,403,13.65
2026-06-05 18:12:50,1540.32,50.0,30.19,45.48,17.96,6.1,6,426,13.82
2026-06-05 18:13:50,1082.13,90.27,70.61,68.71,23.44,3.4,3,424,20.94
2026-06-05 18:14:50,1339.33,99.1,50.3,64.12,24.95,5.47,4,480,23.37
2026-06-05 18:15:50,1406.75,70.35,61.28,61.13,21.11,3.66,4,451,18.89
2026-06-05 18:16:50,1044.31,57.63,54.93,32.82,16.5,4.83,5,308,15.35
2026-06-05 18:17:50,1187.27,78.74,75.49,56.61,20.73,2.79,3,409,19.32
2026-06-05 18:18:50,1320.82,73.51,70.76,65.51,19.58,3.27,3,465,18.07
2026-06-05 18:19:50,1519.94,54.42,92.29,32.46,18.05,1.84,2,481,15.31
2026-06-05 18:20:50,1609.74,57.06,94.87,43.39,18.03,1.81,2,530,15.81
2026-06-05 18:21:50,1488.37,51.76,57.02,50.76,16.56,4.29,3,462,13.79
2026-06-05 18:22:50,1310.04,94.99,37.01,46.47,23.89,5.74,5,441,22.84
2026-06-05 18:23:50,1446.01,67.1,62.1,35.61,19.7,3.61,3,479,17.74
2026-06-05 18:24:50,1606.58,86.27,55.13,36.99,23.19,4.15,4,529,20.14
2026-06-05 18:25:50,1714.66,96.27,20.47,47.41,26.41,7.71,7,537,22.82
2026-06-05 18:26:50,1065.42,95.82,83.68,41.84,23.83,2.55,2,424,21.36
2026-06-05 18:27:50,1752.81,95.72,99.27,67.32,25.79,1.11,1,629,23.43
2026-06-05 18:28:50,1507.82,71.89,24.78,41.7,21.28,7.1,6,458,18.23
2026-06-05 18:29:50,1242.94,73.27,58.02,50.55,20.56,4.57,3,405,17.97
2026-06-05 18:30:50,1273.3,88.74,27.31,68.08,22.49,6.41,5,439,19.91
2026-06-05 18:31:50,1466.63,48.04,95.16,50.72,16.62,1.12,2,455,14.46
2026-06-05 18:32:50,1042.76,83.45,38.17,68.26,20.44,6.24,5,377,18.77
2026-06-05 18:33:50,1562.03,63.89,45.78,35.04,20.3,4.84,5,488,17.37
2026-06-05 18:34:50,1610.09,86.03,80.84,46.0,23.68,2.62,3,546,20.22
2026-06-05 18:35:50,1446.03,66.47,26.97,62.3,20.74,6.64,6,442,18.49
2026-06-05 18:36:50,1242.49,85.09,56.62,34.21,23.01,4.76,4,410,21.44
2026-06-05 18:37:50,930.19,99.18,31.53,37.16,23.42,6.36,6,341,21.91
2026-06-05 18:38:50,1534.07,46.17,82.99,46.81,15.88,2.53,2,486,14.2
2026-06-05 18:39:50,1422.66,30.76,50.67,66.67,14.04,5.27,5,378,10.7
2026-06-05 18:40:50,1760.0,58.62,76.73,43.12,20.16,2.8,2,555,16.53
2026-06-05 18:41:50,1633.65,36.42,63.85,44.54,14.68,4.29,5,460,10.84
2026-06-05 18:42:50,1527.6,57.33,51.45,44.52,18.14,5.1,5,459,15.36
2026-06-05 18:43:50,1580.08,67.25,86.05,43.13,19.47,2.49,3,518,17.55
2026-06-05 18:44:50,1006.21,98.8,23.82,34.24,24.32,7.12,6,373,21.97
2026-06-05 18:45:50,1097.89,86.26,38.22,48.21,21.23,5.65,5,386,19.3
2026-06-05 18:46:50,1562.96,80.5,77.21,50.26,22.96,2.76,2,525,20.65
2026-06-05 18:47:50,1202.02,63.42,76.8,44.03,18.95,3.34,4,373,17.38
2026-06-05 18:48:50,1557.97,38.66,96.96,49.5,15.76,1.54,2,466,13.16
2026-06-05 18:49:50,1447.6,76.95,56.29,57.62,21.27,4.54,5,468,19.2
2026-06-05 18:50:50,913.0,45.64,76.82,66.0,13.05,3.0,3,293,11.03
2026-06-05 18:51:50,1217.1,59.94,24.12,49.04,17.45,6.85,5,367,14.61
2026-06-05 18:52:50,938.4,65.67,67.24,40.1,17.27,3.48,4,335,16.25
2026-06-05 18:53:50,1364.61,55.54,69.27,34.09,17.54,3.2,4,415,14.01
2026-06-05 18:54:50,1478.97,62.49,61.88,30.47,18.26,3.74,4,478,15.55
2026-06-05 18:55:50,1639.24,58.02,55.49,67.74,19.23,4.43,3,506,15.69
2026-06-05 18:56:50,1277.49,88.55,77.14,67.44,22.94,2.58,2,461,20.91
2026-06-05 18:57:50,1700.53,74.06,87.28,36.17,21.29,1.7,2,566,17.75
2026-06-05 18:58:50,1424.31,32.92,23.64,52.98,13.51,7.35,6,387,10.7
2026-06-05 18:59:50,1274.75,98.51,37.39,59.62,24.35,6.29,6,422,21.58
2026-06-05 19:00:50,1469.28,98.13,40.5,43.41,25.74,6.05,6,496,22.96
2026-06-05 19:01:50,1184.11,98.11,73.35,42.73,23.7,2.85,2,466,21.42
2026-06-05 19:02:50,1398.18,47.59,88.13,47.32,16.99,2.39,3,443,13.37
2026-06-05 19:03:50,1575.46,65.13,30.68,40.97,20.07,6.63,5,482,17.47
2026-06-05 19:04:50,1544.15,59.31,54.68,61.02,19.38,4.49,3,470,16.29
2026-06-05 19:05:50,1316.67,61.68,32.72,48.85,18.89,5.94,6,396,16.49
2026-06-05 19:06:50,1195.15,49.35,89.57,41.12,15.36,2.13,2,367,13.41
2026-06-05 19:07:50,945.46,33.23,50.36,69.69,12.3,5.22,4,255,9.39
2026-06-05 19:08:50,1786.68,59.58,33.32,61.13,19.95,6.28,6,515,17.18
2026-06-05 19:09:50,1497.32,99.69,78.47,35.91,25.82,2.37,2,541,23.1
2026-06-05 19:10:50,1698.48,70.26,45.34,66.95,21.07,4.91,4,523,18.35
2026-06-05 19:11:50,1098.59,70.3,57.65,39.24,19.8,4.53,5,379,18.02
2026-06-05 19:12:50,1507.54,56.58,33.72,46.98,18.78,6.55,6,453,16.21
2026-06-05 19:13:50,1161.33,30.38,45.2,43.98,12.68,5.17,4,329,9.05
2026-06-05 19:14:50,1764.75,45.67,27.44,39.99,16.6,6.38,6,480,13.38
2026-06-05 19:15:50,1051.77,60.42,74.83,43.14,16.81,3.04,3,341,15.86
2026-06-05 19:16:50,1215.9,89.08,42.94,33.84,23.65,5.94,5,423,21.85
2026-06-05 19:17:50,1391.59,44.93,52.97,44.19,15.34,5.23,4,423,12.54
2026-06-05 19:18:50,1524.52,48.8,42.09,57.48,16.46,5.66,5,423,13.75
2026-06-05 19:19:50,1658.47,89.37,85.19,60.78,24.61,2.06,2,572,22.15
2026-06-05 19:20:50,1452.67,99.17,64.32,32.32,26.12,4.19,5,504,24.18
2026-06-05 19:21:50,1615.41,94.87,77.4,56.09,26.03,3.25,3,574,24.03
2026-06-05 19:22:50,1591.71,67.65,34.01,42.97,19.6,5.94,5,483,17.85
2026-06-05 19:23:50,1007.99,98.86,25.89,59.05,24.34,7.19,5,349,23.05
2026-06-05 19:24:50,1301.58,75.28,67.77,41.7,20.15,3.34,4,416,17.2
2026-06-05 19:25:50,1345.9,98.23,21.16,69.08,24.78,7.45,6,466,23.68
2026-06-05 19:26:50,989.75,83.38,93.75,30.93,21.84,1.53,1,372,20.08
2026-06-05 19:27:50,1508.88,81.81,36.28,40.87,22.86,5.79,5,477,19.65
2026-06-05 19:28:50,1610.05,99.86,35.62,54.77,26.78,6.09,5,539,23.51
2026-06-05 19:29:50,1638.84,58.51,43.56,67.23,18.66,5.55,4,504,15.16
2026-06-05 19:30:50,1149.14,96.58,44.34,32.75,24.05,5.81,5,400,22.82
2026-06-05 19:31:50,946.64,72.55,75.83,67.91,19.37,3.35,3,331,16.63
2026-06-05 19:32:50,1091.75,78.46,40.23,38.91,19.81,5.65,5,346,18.34
2026-06-05 19:33:50,1721.72,99.27,65.16,36.59,26.08,4.21,4,573,22.87
2026-06-05 19:34:50,1760.73,60.18,63.86,54.89,19.13,3.73,4,551,15.4
2026-06-05 19:35:50,1581.95,82.09,49.88,43.62,23.28,5.31,4,504,20.16
2026-06-05 19:36:50,1087.5,56.55,48.76,65.11,15.57,5.56,4,352,14.1
2026-06-05 19:37:50,1743.55,86.55,54.71,58.99,24.89,4.97,5,545,22.07
2026-06-05 19:38:50,1011.26,31.91,33.24,31.12,11.56,6.5,6,279,9.17
2026-06-05 19:39:50,965.34,92.9,71.38,55.52,22.77,3.34,4,357,21.29
2026-06-05 19:40:50,1722.76,96.73,43.19,44.45,25.78,5.68,6,569,23.05
2026-06-05 19:41:50,1699.08,56.44,89.54,56.9,19.47,1.97,2,529,16.1
2026-06-05 19:42:50,1556.45,61.87,63.26,45.87,18.52,3.75,4,465,15.93
2026-06-05 19:43:50,1672.79,38.25,63.08,53.52,14.8,4.21,3,486,12.81
2026-06-05 19:44:50,1264.48,61.76,92.3,57.04,18.91,1.76,2,436,17.24
2026-06-05 19:45:50,1738.99,85.55,70.34,46.16,24.47,3.31,3,588,22.08
2026-06-05 19:46:50,1037.4,34.76,30.16,52.0,11.95,7.07,6,272,9.76
2026-06-05 19:47:50,1181.09,34.15,85.03,54.51,12.85,2.28,2,363,10.73
2026-06-05 19:48:50,1390.03,70.8,62.65,35.94,20.95,4.38,4,448,18.28
2026-06-05 19:49:50,1668.62,97.66,66.3,32.7,25.43,3.65,3,567,23.11
2026-06-05 19:50:50,1450.24,59.83,44.36,54.07,18.31,5.24,5,444,16.24
2026-06-05 19:51:50,929.39,54.22,37.16,56.64,15.75,5.56,5,302,14.36
2026-06-05 19:52:50,1044.24,72.57,83.2,32.66,20.1,2.28,2,378,16.88
2026-06-05 19:53:50,950.28,53.02,69.06,50.47,14.46,3.13,3,297,12.41
2026-06-05 19:54:50,1751.88,51.14,28.06,66.09,19.01,6.59,5,513,15.0
2026-06-05 19:55:50,1503.3,52.42,75.16,48.16,16.73,3.45,3,464,13.73
2026-06-05 19:56:50,1162.38,34.39,32.25,64.39,13.68,6.45,6,295,10.0
2026-06-05 19:57:50,1721.14,31.7,74.23,45.99,14.44,3.03,3,485,11.78
2026-06-05 19:58:50,1695.34,51.21,88.3,30.27,18.06,1.69,2,522,15.19
2026-06-05 19:59:50,1256.72,70.46,71.9,39.66,19.18,3.1,3,424,16.54
2026-06-05 20:00:50,1139.06,41.74,94.24,51.56,14.67,1.05,1,357,12.2
2026-06-05 20:01:50,1387.38,47.79,78.87,44.48,15.29,2.38,2,451,12.15
2026-06-05 20:02:50,1254.67,85.74,83.71,52.12,22.49,1.96,3,439,20.4
2026-06-05 20:03:50,929.53,58.13,77.68,50.69,16.45,2.92,2,319,13.94
2026-06-05 20:04:50,1604.88,84.9,67.89,52.99,22.86,3.49,2,548,21.48
2026-06-05 20:05:50,1601.17,76.46,20.67,50.61,22.45,7.63,7,496,18.65
2026-06-05 20:06:50,916.87,36.27,43.02,43.33,12.43,5.93,5,271,9.69
2026-06-05 20:07:50,1737.59,38.39,89.2,30.63,15.62,1.8,2,524,13.13
2026-06-05 20:08:50,932.26,46.14,31.32,68.96,13.44,6.56,6,270,10.83
2026-06-05 20:09:50,1153.8,44.41,96.97,52.85,14.97,1.17,1,388,11.55
2026-06-05 20:10:50,1590.86,50.63,89.07,64.17,17.68,2.06,2,485,14.44
2026-06-05 20:11:50,1050.76,54.96,95.73,30.57,15.66,0.84,0,376,13.63
2026-06-05 20:12:50,1574.53,89.61,68.63,41.83,25.19,3.88,4,546,22.59
2026-06-05 20:13:50,978.86,75.86,63.0,44.45,19.62,3.47,3,333,18.75
2026-06-05 20:14:50,1149.35,68.53,63.35,43.98,18.8,3.51,4,374,17.69
2026-06-05 20:15:50,1759.51,84.67,84.26,68.8,24.47,2.59,3,587,21.38
2026-06-05 20:16:50,1466.55,60.05,32.2,63.68,19.41,6.53,5,447,16.46
2026-06-05 20:17:50,1780.46,78.0,49.99,54.72,22.31,4.64,5,553,19.44
2026-06-05 20:18:50,1165.16,98.06,82.69,55.86,24.94,1.94,2,471,22.62
2026-06-05 20:19:50,1320.62,59.09,31.07,69.22,17.06,6.5,6,381,14.3
2026-06-05 20:20:50,1514.72,88.2,42.51,58.1,24.47,6.07,6,489,22.25
2026-06-05 20:21:50,1383.79,53.75,49.67,41.91,16.79,4.7,4,437,14.36
2026-06-05 20:22:50,1405.35,58.81,92.61,45.17,18.01,1.35,2,447,16.41
2026-06-05 20:23:50,1493.91,38.12,52.64,54.91,15.34,5.16,4,419,12.68
2026-06-05 20:24:50,1758.43,83.98,59.72,68.03,23.7,4.07,3,562,20.27
2026-06-05 20:25:50,1304.07,89.31,62.94,61.96,22.43,4.4,3,465,20.52
2026-06-05 20:26:50,1091.99,96.0,54.51,52.15,23.69,4.23,4,422,21.95
2026-06-05 20:27:50,1750.93,98.51,22.7,31.54,27.33,7.6,7,551,24.96
2026-06-05 20:28:50,1289.68,42.68,74.7,68.04,14.54,3.03,3,382,12.25
2026-06-05 20:29:50,1796.43,46.49,86.76,33.43,17.35,2.43,2,551,15.11
2026-06-05 20:30:50,949.38,67.84,74.85,53.15,18.48,3.11,3,322,16.55
2026-06-05 20:31:50,1297.18,66.12,76.42,58.02,20.01,3.09,2,453,16.58
2026-06-05 20:32:50,1122.04,39.62,57.61,37.57,14.56,3.9,4,318,12.6
2026-06-05 20:33:50,911.99,38.15,44.91,58.6,12.41,4.93,5,245,10.99
2026-06-05 20:34:50,1301.44,72.88,48.68,54.27,21.06,5.07,5,426,18.76
2026-06-05 20:35:50,947.31,63.89,74.68,35.16,17.62,2.54,3,317,16.53
2026-06-05 20:36:50,1324.67,98.8,27.66,67.1,24.48,6.91,5,458,23.02
2026-06-05 20:37:50,1789.15,39.5,43.31,65.79,16.8,5.96,6,475,13.75
2026-06-05 20:38:50,989.05,40.88,27.96,35.61,12.87,7.08,5,266,10.33
2026-06-05 20:39:50,1123.1,32.19,22.28,49.24,11.3,7.22,5,284,9.51
2026-06-05 20:40:50,1719.3,97.44,55.73,56.84,25.87,4.88,4,576,22.89
2026-06-05 20:41:50,1577.22,84.65,33.75,67.39,24.35,6.05,6,493,20.49
2026-06-05 20:42:50,958.04,78.44,55.15,32.68,20.81,5.03,4,325,19.14
2026-06-05 20:43:50,1267.94,63.11,36.58,50.75,17.49,6.21,4,409,16.29
2026-06-05 20:44:50,1580.77,68.82,56.45,36.63,21.3,4.6,4,516,18.1
2026-06-05 20:45:50,1585.09,61.77,75.74,37.24,19.84,2.82,3,503,17.76
2026-06-05 20:46:50,1791.16,63.41,30.07,61.58,21.05,6.16,5,525,16.98
2026-06-05 20:47:50,1700.08,64.15,30.18,59.28,19.81,6.3,6,510,17.29
2026-06-05 20:48:50,1735.09,89.97,39.12,57.68,25.3,6.18,4,575,21.46
2026-06-05 20:49:50,917.22,31.69,24.89,66.62,11.96,7.45,6,239,10.58
2026-06-05 20:50:50,994.17,33.43,81.28,60.3,12.44,2.59,3,280,10.16
2026-06-05 20:51:50,1411.39,80.64,73.62,39.53,23.08,3.58,3,468,20.25
2026-06-05 20:52:50,1674.83,79.05,47.32,63.29,22.44,4.88,5,531,20.0
2026-06-05 20:53:50,942.18,93.35,58.41,33.71,23.55,4.63,5,359,22.02
2026-06-05 20:54:50,1562.53,59.56,49.78,58.98,19.67,4.96,4,467,17.46
2026-06-05 20:55:50,1512.24,34.35,65.51,50.09,14.33,3.4,3,437,10.58
2026-06-05 20:56:50,1520.32,37.82,39.58,64.53,14.69,6.18,6,434,11.91
2026-06-05 20:57:50,1682.39,30.81,91.83,56.83,14.77,1.3,1,502,10.37
2026-06-05 20:58:50,1191.16,38.43,92.12,54.27,13.02,1.6,1,364,10.44
2026-06-05 20:59:50,1711.88,48.48,23.44,57.69,16.58,6.78,5,488,13.89
2026-06-05 21:00:50,1280.26,88.7,89.76,50.65,23.74,1.68,3,472,22.23
2026-06-05 21:01:50,1050.32,50.77,46.41,62.16,15.72,4.98,5,331,12.99
2026-06-05 21:02:50,1018.56,47.95,36.56,31.31,15.39,5.89,6,290,12.37
2026-06-05 21:03:50,1422.11,38.48,79.39,64.78,13.97,2.96,4,434,12.0
2026-06-05 21:04:50,1092.85,88.01,21.76,44.3,22.0,7.29,7,358,20.15
2026-06-05 21:05:50,1680.69,66.11,77.13,51.85,20.84,2.36,2,537,17.33
2026-06-05 21:06:50,1037.89,72.62,28.95,37.11,19.01,6.77,7,316,16.97
2026-06-05 21:07:50,974.31,39.04,74.31,47.42,13.32,3.17,2,286,11.12
2026-06-05 21:08:50,1077.78,49.78,48.97,41.3,16.25,5.3,4,339,14.29
2026-06-05 21:09:50,1041.31,51.8,81.33,53.36,14.82,2.43,3,339,12.79
2026-06-05 21:10:50,1391.95,78.29,84.34,58.69,22.28,2.69,3,476,20.5
2026-06-05 21:11:50,1404.14,47.63,78.14,47.2,15.68,2.3,3,434,12.27
2026-06-05 21:12:50,1111.12,51.24,46.09,42.63,14.83,5.19,5,320,12.63
2026-06-05 21:13:50,950.15,54.84,78.37,56.82,15.07,2.44,3,298,13.68
2026-06-05 21:14:50,1067.14,48.52,30.74,43.64,14.14,6.65,7,312,11.81
2026-06-05 21:15:50,1776.05,61.65,27.93,44.4,19.39,6.89,7,506,17.35
2026-06-05 21:16:50,1178.75,87.77,55.32,55.1,21.81,4.14,4,406,20.91
2026-06-05 21:17:50,1426.77,72.94,73.57,60.17,20.26,3.29,4,457,17.0
2026-06-05 21:18:50,1136.17,81.41,68.08,56.82,20.41,3.65,3,415,18.82
